,indexacao,category_id
27031,"Autorização, acréscimo, percentagem, remuneração, magistrado, exceção, adicional por tempo de serviço, fixação, gratificação de função, membros, exercício profissional, presidente, (STJ), (TRF), juiz federal, diretor, foro.",1
66570,"Regime especial, compra, contratação, produto, defesa nacional, material bélico, material naval, defesa aeroespacial, exclusividade, procedimento licitatório, edital, criação, RETID, beneficiário, pessoa jurídica, sede, Brasil, credenciamento, Ministério da Defesa, habilitação, Secretaria da Receita Federal do Brasil, atividade, pesquisa, projeto, industrialização, produção, modernização, manutenção, sistema, defesa, conhecimento, atividade científica, atividade tecnológica, venda, revenda, peças, equipamento, componente, insumo, matéria-prima, defesa, importação, exportação, suspensão, PIS/Pasep, Cofins, IPI, conversão, alíquota zero, destinação, Forças Armadas.",3
26653,"Denominação, passarela, rodovia federal, Araguaína (TO), homenagem.",2
24253,"Alteração, Lei das Licitações, aumento, atualização, percentual, limite máximo, valor, obra de engenharia, serviço de engenharia, serviço, compra, dispensa, convite, inexigibilidade de licitação.",1
30408,"Alteração, Estatuto da Criança e do Adolescente, garantia, (SUS), atendimento, menor, criança, adolescente, promoção, proteção, recuperação, crescimento, desenvolvimento, diagnóstico, terapia, nutrição, alimentação, vacinação, neurologia, acuidade visual, acuidade auditiva,  atividade física, desempenho escolar, saúde bucal, qualidade ambiental, qualidade de vida, saúde.",0
1390,"Criação, Semana Nacional de Prevenção e Combate à Microcefalia, comemoração, outubro, conscientização, combate, microcefalia, doença.",2
25939,"Alteração, Lei de Isenção do IPI para Compra de Automóveis, inclusão, representante comercial, trabalhador autônomo.",3
40369,"Concessão, anistia, policial militar, bombeiro militar, Piauí, participação, reivindicação, melhoria, vencimentos, condições de trabalho.",1
2489,"Criação, Município Amigo e Equipe Destaque do Programa Saúde da Família, premiação, prioridade, entrega, equipamento médico-hospitalar, certificado, reconhecimento, critérios, habilitação.",2
66210,"Critérios, pessoa jurídica, empresa privada, ressarcimento, abatimento, tributos, contribuição federal, valor, cessão, empregado, imóvel, requisição, Justiça Eleitoral,  definição, liquidação judicial, arbitramento, fornecimento, certidão.",1
23876,"Obrigatoriedade, empresa, empregador, apresentação, documento, comprovação, quitação, recibo de quitação, obrigação trabalhista, previdência social, solicitação, sindicato, encaminhamento, denúncia, (DRT), infração, multa, benefício, empregado, trabalhador.",0
63688,"_ Aplicação, Constituição Federal, diretrizes gerais, saneamento básico, titularidade, Municípios, Estados, (DF), integração, gestão, fiscalização, órgão regulador, padrão de qualidade, prestação de serviço, usuário, entidade, credenciamento, (ANA), autorização, concessão de uso, permissão, serviços públicos, abastecimento de água, tratamento de água, serviço de esgotos, material sanitário, edital, universalidade, serviço, licitação, concessionária, transferência, controle societário, leilão, concorrência pública, indenização, permissionária, rescisão, contrato, direitos, consumidor, usuário, fórmula, cálculo, reajuste, remuneração, revisão, tarifas, água, deveres, prestador de serviço. _ União Federal, criação, Política Nacional de Saneamento Básico, integração, política, saúde, meio ambiente, desenvolvimento urbano, recursos hídricos, (MS), nível, água potável, Sistema Nacional de Informações em Saneamento, Conselho Estadual, Conselho Municipal, saneamento básico. _ Alteração, lei federal, parcelamento, solo urbano, infra - estrutura, escoamento, águas  pluviais, esgoto, abastecimento de água, energia elétrica, iluminação pública, inclusão, receita, (ANA), recursos financeiros, credenciamento, entidade, agência reguladora, atividade de regulação, fiscalização, prestação de serviço, revogação, legislação, tarifas, serviços públicos, saneamento básico.",1
12296,"Criação, Dia Nacional Prevenção da Catapora, comemoração, agosto.",2
47865,"Emissão, utilização, cartão de crédito corporativo, pagamento, suprimento de fundos, Governo Federal, Governo Estadual, Governo Municipal,  administração direta, Executivo, Legislativo, Judiciário, Ministério Público, Tribunal de Contas, fundo especial, autarquia,   fundação pública, servidor público, exclusividade, utilização, portador, operação, agente financeiro, Tesouro Nacional, prazo, divulgação, informações, caráter sigiloso, gastos públicos, Presidência da República, proibição, saque, dinheiro, critérios, Lei das Licitações, contratação, bens e serviços, fiscalização, (TCU). _ Alteração, Lei de Responsabilidade Fiscal, transparência administrativa, gestão fiscal, inclusão, divulgação, meio eletrônico, (Internet), gastos públicos, extrato, cartão de crédito corporativo.",1
9696,"Obrigatoriedade, placa,  órgão público, estabelecimento comercial, orientação, entrada, animal doméstico.",0
46471,"Alteração, lei federal, denominação, trecho rodoviário, trevo viário, rodovia federal, ligação, Lages, São José do Cerrito (SC), homenagem, personagem ilustre.",2
17399,"Aprovação, rádio comunitária, Jandaíra, (RN).",0
11219,"Criação, Dia Nacional de Combate à Poluição nos Oceanos e Limpeza das Praias, comemoração, junho, combate, poluição ambiental.",2
52787,"Denominação, trecho, rodovia federal, Minas Gerais, homenagem, político.",2
61853,"Fixação, prioridade, restituição, imposto de renda, pessoa física, limite de idade, idoso, limitação, rendimento tributável, inclusão, contribuinte, lote, liberação, Secretaria da Receita Federal.",3
43631,"Criação, Dia do Evangélico, feriado nacional, mês, novembro.",0
22019,"Criação, Dia Nacional de Luta contra o Câncer de Pulmão,   comemoração,  dezembro.",2
66321,"Denominação, trecho rodoviário,  rodovia federal, São João da Barra (RJ), Rio de Janeiro (Estado), Muriaé(MG),  Minas Gerais, homenagem póstuma, político.",0
30569,"Regulamentação, Constituição Federal, Tributação e Orçamento, exigência, informação, consumidor, total, impostos, incidência, mercadoria, serviço, obrigatoriedade, indicação, percentual, impostos, composição, custo, produto, oferta, público, rótulo, embalagem, etiqueta, acondicionamento, invólucro, mercadoria, exigência, informação, nota fiscal, cobrança, prestação de serviço.   _Exigência, tabela, preço, propaganda, publicidade, comércio, informação, público, percentual, imposto federal, imposto estadual, imposto municipal, incidência, mercadoria, venda, comércio,competência, Secretaria da Receita Federal, fiscalização, penalidade, multa.",3
19707,"Cumprimento, Constituição Federal, Tribunais e Juízes Eleitorais, criação, turma especial, justiça eleitoral, competência, fiscalização, pesquisa, teste, eleição, plebiscito, referendo, membros, juiz, (TSE), (TRE), normas, publicação, resultado, identificação, entidade, patrocínio, destinatário, número, quantidade, pessoas, entrevista, amostragem, data, realização, método, texto, relatório, questionamento, cópia, contrato, prestação de serviço, impugnação, pedido, infração, legislação eleitoral, Código Eleitoral.",1
53742,"Alteração, Código de Processo Civil,  aumento, prazo, advogado, juntada, procuração, partes processuais, autos, processo judicial.",0
28491,"Criação, Estatuto, Desarmamento, competência, (SINARM), autorização, cadastro, arma de fogo, porte de arma, transferência, propriedade, fechamento, empresa de segurança e vigilância, transporte de valores, obrigatoriedade, certificado, registro, Polícia Federal, aquisição, arma, munição, interessado, requisitos, idoneidade, bons antecedentes, comprovação, residência, capacidade técnica, aptidão, avaliação psicológica, exigência, empresa, venda, armamento, banco de dados, adquirente, proibição, menor, fabricação, arma de brinquedo.   _Proibição, comercialização, arma de fogo, munição, exigência, aprovação, referendo, população, desarmamento.   _Proibição, porte de arma, ressalva, membros, Forças Armadas, segurança pública, policial, bombeiro militar, guarda municipal, (ABIN), empresa de segurança e vigilância, agente penitenciário, competição esportiva, colecionador, prazo, validade, autorização, atividade profissional, cobrança, taxas, registro, arma de fogo, renovação, segunda via,  agravação penal, pena de reclusão, infrator, crime, multa, empresa de transportes, empresa de publicidade.   _Competência, Comando, Exército, classificação, arma de fogo, autorização, fiscalização, produção, comércio, arma, registro, trânsito, armamento, munição, produto apreendido, remessa, quartel, obrigatoriedade, detector de metal, espetáculo público, terminal, transporte internacional, transporte interestadual, passageiro.   _Revogação, lei federal, (SINARM).",0
15563,"Alteração, Estatuto da Micro e Pequena Empresa, exclusão, apuração, receita bruta, valor, venda, pão, produto, utilização, farinha, fubá, comercialização, local, produção.",0
8255,"Reestruturação, plano de carreira, Ministério Público da União, Conselho Nacional do Ministério Publico, cargo efetivo, Analista,Técnico, função de confiança, cargo em comissão, remuneração, ingresso, concurso público,  movimentação, servidor, revogação, lei federal.",1
10833,"Alteração, Estatuto da Cidade, compensação, compensação financeira, Município, sede, estabelecimento penal, recursos, Fundo Penitenciário Nacional (FUNPEN),  estudo de impacto de vizinhança, estudo prévio de impacto ambiental, descumprimento, crime de responsabilidade. _Alteração, Lei do Fundo Penitenciário Nacional, recursos, Fundo Penitenciário Nacional (FUNPEN),  compensação financeira, Município, sede, estabelecimento penal.",0
61833,"Concessão, isenção fiscal, imposto federal, tributo federal, contribuição social, (PIS - PASEP), (CSLL), (COFINS), imposto de renda, pessoa jurídica, produção, comercialização, mercado interno, produto alimentício, sal, feijão, arroz, milho, rapadura, açúcar, farinha de milho, fruta, vegetal, farinha de mandioca, leite, carne, gordura animal, produto alimentar básico, alimentação humana.",3
1991,"Garantia, estadualização, concurso público, provimento, cargo público, Administração Federal, realização, prova, Capital de Estado, (DF), inscrição, limite mínimo, candidato, interessado.",1
